"","1","2","3","4","5","6",""
"48","0.185792349726776","0.218579234972678","0.136612021857924","0.136612021857924","0.153005464480874","0.169398907103825","
  It does not support mobile data for video and PUBG . The connection breaks every now and then..
"
"49","0.21264367816092","0.14367816091954","0.195402298850575","0.14367816091954","0.14367816091954","0.160919540229885","
  1+ loosing their standard.
"
"50","0.187878787878788","0.206060606060606","0.151515151515152","0.151515151515152","0.151515151515152","0.151515151515152","
  Ok
"
"51","0.179487179487179","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Better to improve performance. It's slow and some times touch not respond. Mobile working slow n I'm facing network issue.
"
"52","0.154320987654321","0.154320987654321","0.17283950617284","0.17283950617284","0.154320987654321","0.191358024691358","
  Battery performance below standard
"
"53","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","0.163398692810458","
  Better to buy samsung
"
"54","0.191358024691358","0.154320987654321","0.17283950617284","0.154320987654321","0.17283950617284","0.154320987654321","
  Very bad experience with battery life, battery drains very fast as compare to Vivo and oppo phones. Need to charge compulsory twice. Please don't buy...
"
"55","0.16025641025641","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","0.179487179487179","
  I am big fam of this brand but now I am selling this phone because this phone consumes 10 to 15% Battery, literally about 12% battery, even if I reset this phone although it needs 13 14 % battery
"
"56","0.154320987654321","0.154320987654321","0.191358024691358","0.154320987654321","0.191358024691358","0.154320987654321","
   Very dissatisfied from this product anad amazon.
"
"57","0.154320987654321","0.191358024691358","0.154320987654321","0.17283950617284","0.17283950617284","0.154320987654321","
  Good product
"
"58","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","
  This mobile auto call recording missing, this is bad move
"
"59","0.154320987654321","0.209876543209877","0.17283950617284","0.154320987654321","0.154320987654321","0.154320987654321","
  Ok
"
"60","0.187878787878788","0.151515151515152","0.151515151515152","0.187878787878788","0.151515151515152","0.16969696969697","
  Not that good  - mi A1 was far better than this gi for MiA3 instead of this useless phone ."
"61","0.202020202020202","0.141414141414141","0.171717171717172","0.186868686868687","0.171717171717172","0.126262626262626","
  Didn't met my expectations
"
"62","0.146198830409357","0.181286549707602","0.146198830409357","0.146198830409357","0.146198830409357","0.233918128654971","
  Worst... You need to really hard for native sim based video call.
"
"63","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","0.16025641025641","0.16025641025641","
  To much price hike without any problem
"
"64","0.17283950617284","0.17283950617284","0.154320987654321","0.154320987654321","0.17283950617284","0.17283950617284","
  I have returned the Mobile..
"
"65","0.14367816091954","0.247126436781609","0.14367816091954","0.14367816091954","0.14367816091954","0.17816091954023","
  Waste of money"
"66","0.154320987654321","0.154320987654321","0.17283950617284","0.191358024691358","0.17283950617284","0.154320987654321","
  Poor Support From Amazon."
"67","0.16969696969697","0.151515151515152","0.16969696969697","0.151515151515152","0.16969696969697","0.187878787878788","
  The phone was hyped so much that I decided not to wait and pre-book the device but to my utter dismay the day I received the device I noticed that the screen on dim brightness started flickering a bit upon which I raised the issue with Amazon, I thought that it was just some minor issue which the influencers were talking about and might get rectified with a software update. The update did happened but the issue still remained but it didn't stop there, to add insult to injury the phone automatically got formatted and all my data got lost! I literally rued my decision of ordering the phone in a hurry.
"
"68","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","
  Very bad camera.. don't buy in spite of multiple updates still camera s worthless.
"
"69","0.176100628930818","0.176100628930818","0.176100628930818","0.157232704402516","0.157232704402516","0.157232704402516","
  Severe heating
"
"70","0.151515151515152","0.16969696969697","0.187878787878788","0.151515151515152","0.187878787878788","0.151515151515152","
  Moisture accumulating in camera lens within 2months of purchase. It's a manufacturing defect.
"
"71","0.17283950617284","0.154320987654321","0.17283950617284","0.191358024691358","0.154320987654321","0.154320987654321","
  Waste product, not having the quality. Even the black edges somewhere scratches. and the paint is gone.why they are giving this waste product at above 250 price range.
"
"72","0.17283950617284","0.191358024691358","0.154320987654321","0.17283950617284","0.154320987654321","0.154320987654321","
  Mobile phone is continue heating."
"73","0.147619047619048","0.147619047619048","0.176190476190476","0.276190476190476","0.133333333333333","0.119047619047619","
  Camera quality is worst and photos are coming blurred which took as selfies also
"
"75","0.16025641025641","0.179487179487179","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","
  Awful
"
"76","0.17283950617284","0.17283950617284","0.154320987654321","0.154320987654321","0.154320987654321","0.191358024691358","
  Product is bend up and back side
"
"77","0.16374269005848","0.146198830409357","0.146198830409357","0.233918128654971","0.16374269005848","0.146198830409357","
  Till now the device is just a mess, doesn't work am gonna call a replacement since they don't give a option to return!
"
"79","0.228395061728395","0.154320987654321","0.154320987654321","0.154320987654321","0.154320987654321","0.154320987654321","
  There is some issue of sensor which are not working well on it
"
"80","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.179487179487179","
  It seems like a cheap heavy phone... It works okay though.... Interface not exciting like the old oneplus
"
"81","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","
  Don't go for this mobile as I face issue with network signal after 2days only and I tried call to customer care of amazone they said me it's issue with your sim card but as I ask my sim card customer care they said it's new updated sim card and and i have issue with both sim card which has different network then how both sim has issue in same time, every time costomer care give me some reason to do this that but yes in my mobile I feel it has some issue because of that it's network gone for more than hour and also it hang in between gaming and use as it has 6gb ram and good processor.
"
"82","0.195402298850575","0.195402298850575","0.17816091954023","0.14367816091954","0.14367816091954","0.14367816091954","
  All isshue .
"
"83","0.16025641025641","0.16025641025641","0.179487179487179","0.179487179487179","0.16025641025641","0.16025641025641","
  Received a defective phone from Darshita Etel, and Amazon's replacement policy sucks. Go for Flipkart....always best.
"
"84","0.18452380952381","0.148809523809524","0.166666666666667","0.148809523809524","0.148809523809524","0.202380952380952","
  Battery life is  bad
"
"85","0.136612021857924","0.169398907103825","0.153005464480874","0.136612021857924","0.185792349726776","0.218579234972678","
  The mobile was heating too much while using mobile .
"
"86","0.154320987654321","0.154320987654321","0.17283950617284","0.17283950617284","0.191358024691358","0.154320987654321","
  A empresa não é indicada, fazem anúncios do produto na plataforma, emitem nota exatamente igual está no anúncio, mas na hora que entrega o produto é inferior, e ainda debocham da nossa cara, falando que não trabalham com o produto."
"87","0.154320987654321","0.191358024691358","0.154320987654321","0.191358024691358","0.154320987654321","0.154320987654321","
  battery life unsatisfied
"
"88","0.216374269005848","0.146198830409357","0.16374269005848","0.146198830409357","0.16374269005848","0.16374269005848","
  Not bad
"
"89","0.154320987654321","0.209876543209877","0.17283950617284","0.154320987654321","0.154320987654321","0.154320987654321","
  Hang
"
"90","0.181286549707602","0.146198830409357","0.181286549707602","0.16374269005848","0.146198830409357","0.181286549707602","
  I got the product after two weeks of intense waiting but like a tragedy I got a phone with defective speaker. And when I tried to replace the product Amazon told me that there is no replacement option for this product. I am unsatisfied and really sad
"
"91","0.198830409356725","0.16374269005848","0.146198830409357","0.146198830409357","0.16374269005848","0.181286549707602","
  avg phone...
"
"92","0.174358974358974","0.174358974358974","0.18974358974359","0.143589743589744","0.18974358974359","0.128205128205128","
  Front cam image not good. Image quality not good. Brightness anf colour corrections while taking photos not liveness.some time system hangings happening."
"93","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","
  The camera quality of the product is pethetic not even compete with 10000 phone in the market....don't purchase you will definitely regret about this.... Now both amozon and one plus answer ing my calls...not even able to return....
"
"94","0.16025641025641","0.16025641025641","0.179487179487179","0.179487179487179","0.16025641025641","0.16025641025641","
  Something Software problems getting regularly. power on button not working properly. some time showing headphone input blocked without wearing headphone.
"
"95","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Don't buy lagging problem
"
"96","0.151515151515152","0.224242424242424","0.151515151515152","0.16969696969697","0.151515151515152","0.151515151515152","
  Ones you Full charged for a day good enough,which I received one some options are not working and camera wasn't good ( Colours are not displayed in screen exactly what they are )
"
"97","0.166666666666667","0.148809523809524","0.202380952380952","0.148809523809524","0.18452380952381","0.148809523809524","
  Total waste of money don't purchase
"
"98","0.143518518518519","0.115740740740741","0.143518518518519","0.12962962962963","0.212962962962963","0.25462962962963","
  Very poor service from Amazon. No respect/response from Amazon forget my complement for Diffacetiv mobile I talk redmi customers care they asking to reopen replacement process thanks
"
"99","0.16025641025641","0.16025641025641","0.179487179487179","0.179487179487179","0.16025641025641","0.16025641025641","
  Very poor battery life & get hanged very ofent when you run 4-5 apps
"
"100","0.151515151515152","0.187878787878788","0.206060606060606","0.151515151515152","0.151515151515152","0.151515151515152","
  Defective product. Mic not working and battery getting charged 10% in 2 hours. Plus the phone is heating up constantly. Had put a replacement request to Amazon but after 10 calls with customer care, replacement was cancelled due to product unavailability. Refund post return was processed but no one is coming to pick the phone. Ordered this for my fiance who is going to US and will be without a phone because of this!!"
"101","0.146198830409357","0.198830409356725","0.181286549707602","0.146198830409357","0.16374269005848","0.16374269005848","
  Parvaledhu
"
"102","0.16374269005848","0.16374269005848","0.146198830409357","0.146198830409357","0.16374269005848","0.216374269005848","
  Software issue is the big turn off for this phone. 2 stars out of 5 from me.
"
"103","0.146198830409357","0.198830409356725","0.146198830409357","0.146198830409357","0.216374269005848","0.146198830409357","
  not good
"
"104","0.141242937853107","0.15819209039548","0.15819209039548","0.141242937853107","0.242937853107345","0.15819209039548","
  waste of money this mobile
"
"105","0.151515151515152","0.151515151515152","0.151515151515152","0.151515151515152","0.151515151515152","0.242424242424242","
  Very delicate screen+ no help on one Plus care or Amazon
"
"106","0.176100628930818","0.176100628930818","0.176100628930818","0.157232704402516","0.157232704402516","0.157232704402516","
  Speed, display, speaker, battery life is excellent. But camera quality is very poor. Nord have 6 camera set up but not perform very well. I have pixel 2 xl pixel have only one back side, one camera resolution is much batter than Nord 4 back side camera. also with selfie camera. I think company using cheap marketing tactics.
"
"107","0.175141242937853","0.141242937853107","0.175141242937853","0.192090395480226","0.15819209039548","0.15819209039548","
  Phone is ok .but there is reboot problem and loosing all the data . Useless....
"
"108","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.179487179487179","
  Completely unsatisfied with the product, phone got hang on just the 3rd day and after this it started everyday
"
"109","0.16969696969697","0.151515151515152","0.16969696969697","0.16969696969697","0.187878787878788","0.151515151515152","
  Got the damaged product. Slide button is not working properly.. and you guys not even replacing the product.. worst response from your support team..
"
"110","0.154320987654321","0.154320987654321","0.209876543209877","0.154320987654321","0.17283950617284","0.154320987654321","
  <U+0001F4F7> quality not good. Performance Very bad. Worst of money.
"
"111","0.16969696969697","0.16969696969697","0.151515151515152","0.151515151515152","0.187878787878788","0.16969696969697","
  Instead of nord  buy one plus 7t"
"112","0.16025641025641","0.16025641025641","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","
  There is not even single one plus phone I have not bought from 1+1 to Nord."
"113","0.18452380952381","0.166666666666667","0.166666666666667","0.148809523809524","0.148809523809524","0.18452380952381","
  Sensor is not responsive and poor quality sound
"
"114","0.202380952380952","0.148809523809524","0.166666666666667","0.148809523809524","0.148809523809524","0.18452380952381","
  Airtel is not providing double data benefits. Phone is good
"
"115","0.224242424242424","0.151515151515152","0.151515151515152","0.16969696969697","0.151515151515152","0.151515151515152","
  Hanging problem in (redmi note 8) 3-5 time hang our mobile within one month."
"116","0.174358974358974","0.128205128205128","0.220512820512821","0.158974358974359","0.158974358974359","0.158974358974359","
  Camera  is not good
"
"117","0.179487179487179","0.16025641025641","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","
  It just a day I got my Nord delivered and now I am unable to remove the phone from vibration mode... Unsatisfied and looking for turnaround..
"
"118","0.16025641025641","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Worst phone
"
"120","0.16969696969697","0.187878787878788","0.16969696969697","0.16969696969697","0.151515151515152","0.151515151515152","
  Restarts on its own. Heats up and hangs. Having owned four one plus devices before, regret this purchase...
"
"121","0.183760683760684","0.170940170940171","0.145299145299145","0.11965811965812","0.170940170940171","0.209401709401709","
  Phone 5/5"
"122","0.16025641025641","0.16025641025641","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","
  I would like to share that the batteey life of my product was so bad that differs from other products"
"123","0.16969696969697","0.151515151515152","0.16969696969697","0.16969696969697","0.151515151515152","0.187878787878788","
  Not happy, camera is meet expectations, looks are good but vedio quality is not good. Some time it's hang.
"
"124","0.166666666666667","0.18452380952381","0.166666666666667","0.148809523809524","0.166666666666667","0.166666666666667","
  All the things are good except the battery it is draining very quickly not up to mark and if we keep the charge to 100 the mobile is hanging
"
"125","0.160919540229885","0.160919540229885","0.160919540229885","0.21264367816092","0.160919540229885","0.14367816091954","
  Battery is worst and I had complaint about three times they try to wash my brain they sent technician but one time techinican report problem resolved without checking my phone and second time no technician visit my address and report as they had check my phone and there is no problem this is the worst thing I m facing right now battery life is only 5-6 hours drains too fast and now they are making excuses but do not replace my pHone
"
"126","0.148809523809524","0.148809523809524","0.202380952380952","0.148809523809524","0.202380952380952","0.148809523809524","
  Proximity sensor is not working anymore
"
"127","0.14367816091954","0.14367816091954","0.21264367816092","0.160919540229885","0.17816091954023","0.160919540229885","
  Received the damaged product highly dissatisfied
"
"128","0.181286549707602","0.16374269005848","0.146198830409357","0.16374269005848","0.146198830409357","0.198830409356725","
  Plzzz forward my bill
"
"129","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","
  I got a damage product... phone Display damage
"
"130","0.124378109452736","0.199004975124378","0.18407960199005","0.199004975124378","0.169154228855721","0.124378109452736","
  This is my first OnePlus phone. I was expecting a lot at this price. Everything is good about this phone but the camera is not good. Not at all good. I was using motrola and oppo f7 previously their camera quality is far better than nord. I made a big mistake exchanging my oppo f7. In nord pictures arevlike just as clicked by an ordinary camera. Pixels scattered. So if you are looking for a good camera phone don't go for it. I tried to return it to Amazon but they don't have any return policy for electronic items. So I am a totally disappointed with my decision of buying NORD. It should be priced not more than 18000-2000
"
"131","0.21264367816092","0.14367816091954","0.17816091954023","0.17816091954023","0.14367816091954","0.14367816091954","
  Instagram not working on this device
"
"132","0.19496855345912","0.157232704402516","0.157232704402516","0.157232704402516","0.157232704402516","0.176100628930818","
  Very bad network connection comparing to my old phone. Really disappointed
"
"133","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","0.16025641025641","
  Just a few days to buy and dust stored inside the camera. IT'S VERY DISAPPOINTING !!!  I supposed amazon do not promote this type of product.
"
"134","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","
  I Dont know is it just with my unit but I am facing a network issue. My Asus ZMPM1 Received A very good signal in my room but with Redmi I am facing a lot of problems.
"
"135","0.19496855345912","0.157232704402516","0.157232704402516","0.176100628930818","0.157232704402516","0.157232704402516","
  With in 20 days motherboard get crupt phone not getting switch on..
"
"136","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","0.163398692810458","
  worst phone. I did not like the color, the camera, design and mostly every thing I can say. worst mobile so far
"
"137","0.183006535947712","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","
  Camera quality and mobile performance not good.
"
"138","0.14367816091954","0.160919540229885","0.14367816091954","0.14367816091954","0.14367816091954","0.264367816091954","
  Average
"
"139","0.154320987654321","0.17283950617284","0.154320987654321","0.191358024691358","0.17283950617284","0.154320987654321","
  Big issue network problem some time very low network connection my old phone support very well same place but this phone not supporting games also don't  believe the mobile reviewer YouTube channel command and recommend this phone..This phone only buildup brand OnePlus otherwise worsted
"
"140","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","
  Im very disappointed...the phone is good no doubt but i received a defective piece...my screen starts blinking and some black lines start to come and screen starts to flutter...the fingerprint sensor works on its own sometimes it doesn't detect my clean thumb while sometimes it detects....also the green tint aata hai jaata hai...also i am facing the problem of black crush...
"
"141","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Everything good except camera and battery
"
"142","0.16374269005848","0.16374269005848","0.16374269005848","0.146198830409357","0.16374269005848","0.198830409356725","
  Worst camara
"
"143","0.16025641025641","0.16025641025641","0.179487179487179","0.16025641025641","0.16025641025641","0.179487179487179","
  avg
"
"144","0.138888888888889","0.155555555555556","0.155555555555556","0.138888888888889","0.222222222222222","0.188888888888889","
  It's very disappointed mobile."
"145","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  NOT SATISFIED
"
"146","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Ok good
"
"147","0.179487179487179","0.16025641025641","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","
  this product bad camera quality very bad
"
"148","0.145833333333333","0.130208333333333","0.286458333333333","0.161458333333333","0.145833333333333","0.130208333333333","
  Bluetooth gets disconnected automatically and sometimes it never gets connect at all. not expected this from one plus.
"
"149","0.213836477987421","0.157232704402516","0.157232704402516","0.157232704402516","0.157232704402516","0.157232704402516","
  Average
"
"150","0.198717948717949","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","
  Good
"
"152","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","0.163398692810458","
  Battery doesn't last long. After full charge it stays for maximum 5 hours. I didn't play any heavy game . Just YouTube and Netflix. Also my selfie camera quality is very bad.
"
"153","0.141242937853107","0.15819209039548","0.15819209039548","0.242937853107345","0.15819209039548","0.141242937853107","
  Timing is always show wrong."
"154","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","
  While it has high RAM and storage, but the internal processor is not powerful enough to support the same. Camera quality is also very basic. Better to spend few additional thousands and opt. for galxy series with much better performance in all department..
"
"155","0.181286549707602","0.146198830409357","0.16374269005848","0.16374269005848","0.181286549707602","0.16374269005848","
  It's do not have auto call recorder <U+0001F44E><U+0001F44E>
"
"156","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","0.183006535947712","0.163398692810458","
  Not good for value.
"
"157","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.16025641025641","0.198717948717949","
  Colourful
"
"158","0.141242937853107","0.141242937853107","0.175141242937853","0.259887005649718","0.141242937853107","0.141242937853107","
  Purchased phone 4 days back, Second Day phone tuch not worked when call is in progress. and yesterday also same problem observed, that Tuch screan was hanged. Due to that i was missed to answer very important call..  After 10 days use, the same issue again not able to answer call . touch not worked ..........
"
"159","0.17283950617284","0.154320987654321","0.191358024691358","0.17283950617284","0.154320987654321","0.154320987654321","
  Battery backups not good
"
"160","0.148809523809524","0.166666666666667","0.148809523809524","0.202380952380952","0.18452380952381","0.148809523809524","
  Battery 7 hours midiy video
"
"161","0.18452380952381","0.148809523809524","0.18452380952381","0.148809523809524","0.148809523809524","0.18452380952381","
  The item box is misprint delivered
"
"162","0.146198830409357","0.16374269005848","0.16374269005848","0.146198830409357","0.181286549707602","0.198830409356725","
  Ear  phones is missing inside a box
"
"163","0.191358024691358","0.154320987654321","0.154320987654321","0.154320987654321","0.154320987654321","0.191358024691358","
  Wrost thing I received this mobile on 17 aug frome starting to till this mobile phone too much heating problem. You don't calling on earpiece ear heat up"
"164","0.146198830409357","0.146198830409357","0.16374269005848","0.146198830409357","0.181286549707602","0.216374269005848","
  Camera not clear
"
"165","0.166666666666667","0.166666666666667","0.18452380952381","0.148809523809524","0.166666666666667","0.166666666666667","
  screen flikkrng problem, processor is not responding a good speed and fast charging is not working
"
"166","0.179487179487179","0.16025641025641","0.179487179487179","0.16025641025641","0.16025641025641","0.16025641025641","
  Like
"
"167","0.14367816091954","0.160919540229885","0.17816091954023","0.195402298850575","0.17816091954023","0.14367816091954","
  Bad
"
"168","0.176100628930818","0.176100628930818","0.157232704402516","0.157232704402516","0.157232704402516","0.176100628930818","
  Redmi note 9 pro mobile after purchasing 2 days mobile display showing vertical shades lines and flickering.defective piece
"
"169","0.123015873015873","0.134920634920635","0.242063492063492","0.123015873015873","0.206349206349206","0.170634920634921","
  it takes time to open contact list find numbers... this is basic feature of a phone .. but disappointed
"
"170","0.151515151515152","0.187878787878788","0.187878787878788","0.16969696969697","0.151515151515152","0.151515151515152","
  Please search for mobile issue in google before you buy,  there has been a ton of connectivity issues from many nord users including mine. AND NONE OF SO CALLED AUTHENTIC TECH REVEIWERS HAVE BROUGHT THIS IS INTO GENERAL PEOPLES ATTENTION."
"171","0.163398692810458","0.183006535947712","0.163398692810458","0.163398692810458","0.163398692810458","0.163398692810458","
  On the very first day battery got drained fron 67% to switch off with in 2 hours .i reached cs but they failed to assist me .i could not replace it .poor service and defective item .dnt go for it .
"
"172","0.181286549707602","0.146198830409357","0.181286549707602","0.146198830409357","0.181286549707602","0.16374269005848","
  If we use camera continue for more than 30min then it will not work smoothly. It took more than 3 hours for full charging, so charger is not as fast as company said."
